repository,file_path,language,extension,loc,size_bytes,change_count,history_present
scikit-learn,sklearn/linear_model/_omp.py,Python,.py,1153,40551,2,True
scikit-learn,sklearn/linear_model/_passive_aggressive.py,Python,.py,622,21786,1,True
scikit-learn,sklearn/linear_model/_perceptron.py,Python,.py,226,7819,0,False
scikit-learn,sklearn/linear_model/_quantile.py,Python,.py,301,10853,0,False
scikit-learn,sklearn/linear_model/_ransac.py,Python,.py,727,26437,2,True
scikit-learn,sklearn/linear_model/_ridge.py,Python,.py,3054,111761,10,True
scikit-learn,sklearn/linear_model/_sag.py,Python,.py,370,12720,0,False
scikit-learn,sklearn/linear_model/_stochastic_gradient.py,Python,.py,2680,96752,1,True
scikit-learn,sklearn/linear_model/_theil_sen.py,Python,.py,449,16178,0,False
scikit-learn,sklearn/linear_model/__init__.py,Python,.py,108,2874,0,False
scikit-learn,sklearn/manifold/_barnes_hut_tsne.pyx,Cython,.pyx,295,11565,0,False
scikit-learn,sklearn/manifold/_classical_mds.py,Python,.py,198,6579,0,False
scikit-learn,sklearn/manifold/_isomap.py,Python,.py,444,16277,0,False
scikit-learn,sklearn/manifold/_locally_linear.py,Python,.py,885,31830,0,False
scikit-learn,sklearn/manifold/_mds.py,Python,.py,817,31061,0,False
scikit-learn,sklearn/manifold/_spectral_embedding.py,Python,.py,786,31217,1,True
scikit-learn,sklearn/manifold/_t_sne.py,Python,.py,1174,45087,1,True
scikit-learn,sklearn/manifold/_utils.pyx,Cython,.pyx,120,4031,1,True
scikit-learn,sklearn/manifold/__init__.py,Python,.py,27,762,0,False
scikit-learn,sklearn/metrics/pairwise.py,Python,.py,2695,95230,5,True
scikit-learn,sklearn/metrics/_base.py,Python,.py,209,7812,0,False
scikit-learn,sklearn/metrics/_classification.py,Python,.py,4113,159980,10,True
scikit-learn,sklearn/metrics/_pairwise_fast.pyx,Cython,.pyx,107,3579,0,False
scikit-learn,sklearn/metrics/_ranking.py,Python,.py,2361,92215,8,True
scikit-learn,sklearn/metrics/_regression.py,Python,.py,1983,69868,2,True
scikit-learn,sklearn/metrics/_scorer.py,Python,.py,1168,41910,4,True
scikit-learn,sklearn/metrics/__init__.py,Python,.py,192,5210,0,False
scikit-learn,sklearn/mixture/_base.py,Python,.py,616,21774,1,True
scikit-learn,sklearn/mixture/_bayesian_mixture.py,Python,.py,881,34275,2,True
scikit-learn,sklearn/mixture/_gaussian_mixture.py,Python,.py,1010,36914,3,True
scikit-learn,sklearn/mixture/__init__.py,Python,.py,9,315,0,False
scikit-learn,sklearn/model_selection/_classification_threshold.py,Python,.py,894,33905,3,True
scikit-learn,sklearn/model_selection/_plot.py,Python,.py,885,35491,0,False
scikit-learn,sklearn/model_selection/_search.py,Python,.py,2126,87497,2,True
scikit-learn,sklearn/model_selection/_search_successive_halving.py,Python,.py,1173,50033,4,True
scikit-learn,sklearn/model_selection/_split.py,Python,.py,3080,115821,2,True
scikit-learn,sklearn/model_selection/_validation.py,Python,.py,2540,98347,6,True
scikit-learn,sklearn/model_selection/__init__.py,Python,.py,106,2970,1,True
scikit-learn,sklearn/neighbors/_base.py,Python,.py,1403,53994,1,True
scikit-learn,sklearn/neighbors/_classification.py,Python,.py,923,36077,1,True
scikit-learn,sklearn/neighbors/_graph.py,Python,.py,709,25393,0,False
scikit-learn,sklearn/neighbors/_kde.py,Python,.py,363,12722,0,False
scikit-learn,sklearn/neighbors/_lof.py,Python,.py,523,20754,0,False
scikit-learn,sklearn/neighbors/_nca.py,Python,.py,560,21659,1,True
scikit-learn,sklearn/neighbors/_nearest_centroid.py,Python,.py,356,13451,0,False
scikit-learn,sklearn/neighbors/_partition_nodes.pxd,Cython,.pxd,10,304,0,False
scikit-learn,sklearn/neighbors/_partition_nodes.pyx,Cython,.pyx,122,4242,0,False
scikit-learn,sklearn/neighbors/_quad_tree.pxd,Cython,.pxd,90,4301,0,False
scikit-learn,sklearn/neighbors/_quad_tree.pyx,Cython,.pyx,611,24313,1,True
scikit-learn,sklearn/neighbors/_regression.py,Python,.py,521,19170,1,True
scikit-learn,sklearn/neighbors/_unsupervised.py,Python,.py,179,6462,0,False
scikit-learn,sklearn/neighbors/__init__.py,Python,.py,49,1517,0,False
scikit-learn,sklearn/neural_network/_base.py,Python,.py,287,8270,0,False
scikit-learn,sklearn/neural_network/_multilayer_perceptron.py,Python,.py,1801,67989,0,False
scikit-learn,sklearn/neural_network/_rbm.py,Python,.py,445,15443,0,False
scikit-learn,sklearn/neural_network/_stochastic_optimizers.py,Python,.py,287,9125,0,False
scikit-learn,sklearn/neural_network/__init__.py,Python,.py,9,329,0,False
scikit-learn,sklearn/preprocessing/_csr_polynomial_expansion.pyx,Cython,.pyx,258,9418,0,False
scikit-learn,sklearn/preprocessing/_data.py,Python,.py,3760,134292,4,True
scikit-learn,sklearn/preprocessing/_discretization.py,Python,.py,536,20945,0,False
scikit-learn,sklearn/preprocessing/_encoders.py,Python,.py,1679,69007,2,True
scikit-learn,sklearn/preprocessing/_function_transformer.py,Python,.py,444,17408,3,True
scikit-learn,sklearn/preprocessing/_label.py,Python,.py,1071,36419,5,True
scikit-learn,sklearn/preprocessing/_polynomial.py,Python,.py,1257,52256,1,True
scikit-learn,sklearn/preprocessing/_target_encoder.py,Python,.py,688,27778,3,True
scikit-learn,sklearn/preprocessing/_target_encoder_fast.pyx,Cython,.pyx,201,7029,1,True
scikit-learn,sklearn/preprocessing/__init__.py,Python,.py,68,1739,0,False
scikit-learn,sklearn/semi_supervised/_label_propagation.py,Python,.py,637,22445,0,False
scikit-learn,sklearn/semi_supervised/_self_training.py,Python,.py,581,20804,1,True
scikit-learn,sklearn/semi_supervised/__init__.py,Python,.py,13,494,0,False
scikit-learn,sklearn/svm/_base.py,Python,.py,1307,46097,1,True
scikit-learn,sklearn/svm/_bounds.py,Python,.py,98,3581,0,False
scikit-learn,sklearn/svm/_classes.py,Python,.py,1829,69970,1,True
scikit-learn,sklearn/svm/_liblinear.pxi,Cython,.pxi,43,1768,0,False
scikit-learn,sklearn/svm/_liblinear.pyx,Cython,.pyx,148,4306,0,False
scikit-learn,sklearn/svm/_libsvm.pxi,Cython,.pxi,75,3261,0,False
scikit-learn,sklearn/svm/_libsvm.pyx,Cython,.pyx,917,27598,0,False
scikit-learn,sklearn/svm/_libsvm_sparse.pyx,Cython,.pyx,551,19525,0,False
scikit-learn,sklearn/svm/_newrand.pyx,Cython,.pyx,13,311,0,False
scikit-learn,sklearn/svm/__init__.py,Python,.py,29,538,0,False
scikit-learn,sklearn/tests/metadata_routing_common.py,Python,.py,628,22648,2,True
scikit-learn,sklearn/tests/test_base.py,Python,.py,1140,36706,4,True
scikit-learn,sklearn/tests/test_build.py,Python,.py,103,4442,2,True
scikit-learn,sklearn/tests/test_calibration.py,Python,.py,1404,54060,7,True
scikit-learn,sklearn/tests/test_check_build.py,Python,.py,15,315,0,False
scikit-learn,sklearn/tests/test_common.py,Python,.py,419,14139,3,True
scikit-learn,sklearn/tests/test_config.py,Python,.py,171,6082,0,False
scikit-learn,sklearn/tests/test_discriminant_analysis.py,Python,.py,887,31339,1,True
scikit-learn,sklearn/tests/test_docstrings.py,Python,.py,219,7695,2,True
scikit-learn,sklearn/tests/test_docstring_parameters.py,Python,.py,347,12975,5,True
scikit-learn,sklearn/tests/test_docstring_parameters_consistency.py,Python,.py,113,4284,0,False
scikit-learn,sklearn/tests/test_dummy.py,Python,.py,715,22800,0,False
scikit-learn,sklearn/tests/test_init.py,Python,.py,19,519,0,False
scikit-learn,sklearn/tests/test_isotonic.py,Python,.py,699,22521,0,False
scikit-learn,sklearn/tests/test_kernel_approximation.py,Python,.py,546,18973,3,True
scikit-learn,sklearn/tests/test_kernel_ridge.py,Python,.py,80,2968,0,False
scikit-learn,sklearn/tests/test_metadata_routing.py,Python,.py,1337,48036,6,True
scikit-learn,sklearn/tests/test_metaestimators.py,Python,.py,340,11925,0,False
scikit-learn,sklearn/tests/test_metaestimators_metadata_routing.py,Python,.py,1084,39586,4,True
scikit-learn,sklearn/tests/test_min_dependencies_consistency.py,Python,.py,238,8107,0,False
scikit-learn,sklearn/tests/test_multiclass.py,Python,.py,984,34972,1,True
scikit-learn,sklearn/tests/test_multioutput.py,Python,.py,867,31014,1,True
scikit-learn,sklearn/tests/test_naive_bayes.py,Python,.py,1051,39262,3,True
scikit-learn,sklearn/tests/test_pipeline.py,Python,.py,2741,95404,11,True
scikit-learn,sklearn/tests/test_public_functions.py,Python,.py,405,17241,0,False
scikit-learn,sklearn/tests/test_random_projection.py,Python,.py,584,20167,0,False
scikit-learn,sklearn/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/tree/_classes.py,Python,.py,2276,93111,10,True
scikit-learn,sklearn/tree/_criterion.pxd,Cython,.pxd,102,4047,0,False
scikit-learn,sklearn/tree/_criterion.pyx,Cython,.pyx,1656,62222,4,True
scikit-learn,sklearn/tree/_export.py,Python,.py,1234,44369,2,True
scikit-learn,sklearn/tree/_partitioner.pxd,Cython,.pxd,252,7851,4,True
scikit-learn,sklearn/tree/_partitioner.pyx,Cython,.pyx,937,38537,6,True
scikit-learn,sklearn/tree/_reingold_tilford.py,Python,.py,188,5345,0,False
scikit-learn,sklearn/tree/_splitter.pxd,Cython,.pxd,128,5396,2,True
scikit-learn,sklearn/tree/_splitter.pyx,Cython,.pyx,920,35471,3,True
scikit-learn,sklearn/tree/_tree.pxd,Cython,.pxd,131,5321,3,True
scikit-learn,sklearn/tree/_tree.pyx,Cython,.pyx,2103,80979,5,True
scikit-learn,sklearn/tree/_utils.pxd,Cython,.pxd,158,6094,4,True
scikit-learn,sklearn/tree/_utils.pyx,Cython,.pyx,248,9202,3,True
scikit-learn,sklearn/tree/__init__.py,Python,.py,24,620,0,False
scikit-learn,sklearn/utils/arrayfuncs.pyx,Cython,.pyx,118,3039,0,False
scikit-learn,sklearn/utils/class_weight.py,Python,.py,250,9603,2,True
scikit-learn,sklearn/utils/deprecation.py,Python,.py,123,3612,0,False
scikit-learn,sklearn/utils/discovery.py,Python,.py,255,8998,0,False
scikit-learn,sklearn/utils/estimator_checks.py,Python,.py,5744,215747,10,True
scikit-learn,sklearn/utils/extmath.py,Python,.py,1481,53255,8,True
scikit-learn,sklearn/utils/fixes.py,Python,.py,543,20039,2,True
scikit-learn,sklearn/utils/graph.py,Python,.py,162,5876,0,False
scikit-learn,sklearn/utils/metadata_routing.py,Python,.py,23,634,1,True
scikit-learn,sklearn/utils/metaestimators.py,Python,.py,177,6759,0,False
scikit-learn,sklearn/utils/multiclass.py,Python,.py,600,21957,2,True
scikit-learn,sklearn/utils/murmurhash.pxd,Cython,.pxd,21,903,0,False
scikit-learn,sklearn/utils/murmurhash.pyx,Cython,.pyx,135,4673,0,False
scikit-learn,sklearn/utils/optimize.py,Python,.py,508,16174,2,True
scikit-learn,sklearn/utils/parallel.py,Python,.py,214,8316,0,False
scikit-learn,sklearn/utils/random.py,Python,.py,103,3901,0,False
scikit-learn,sklearn/utils/sparsefuncs.py,Python,.py,808,25699,0,False
scikit-learn,sklearn/utils/sparsefuncs_fast.pyx,Cython,.pyx,685,23785,0,False
scikit-learn,sklearn/utils/stats.py,Python,.py,245,11125,1,True
scikit-learn,sklearn/utils/validation.py,Python,.py,3069,115317,11,True
scikit-learn,sklearn/utils/_arpack.py,Python,.py,33,1256,0,False
scikit-learn,sklearn/utils/_array_api.py,Python,.py,1337,49570,17,True
scikit-learn,sklearn/utils/_available_if.py,Python,.py,96,3041,0,False
scikit-learn,sklearn/utils/_bitset.pxd,Cython,.pxd,57,2172,3,True
scikit-learn,sklearn/utils/_bitset.pyx,Cython,.pyx,29,1064,3,True
scikit-learn,sklearn/utils/_bunch.py,Python,.py,70,2245,0,False
scikit-learn,sklearn/utils/_chunking.py,Python,.py,178,5635,0,False
scikit-learn,sklearn/utils/_cython_blas.pxd,Cython,.pxd,41,1606,0,False
scikit-learn,sklearn/utils/_cython_blas.pyx,Cython,.pyx,251,9230,0,False
scikit-learn,sklearn/utils/_dataframe.py,Python,.py,103,2534,1,True
scikit-learn,sklearn/utils/_encode.py,Python,.py,332,10927,5,True
scikit-learn,sklearn/utils/_fast_dict.pxd,Cython,.pxd,19,548,0,False
scikit-learn,sklearn/utils/_fast_dict.pyx,Cython,.pyx,137,4802,0,False
scikit-learn,sklearn/utils/_heap.pxd,Cython,.pxd,87,2411,1,True
scikit-learn,sklearn/utils/_indexing.py,Python,.py,683,24719,3,True
scikit-learn,sklearn/utils/_isfinite.pyx,Cython,.pyx,51,1465,0,False
scikit-learn,sklearn/utils/_mask.py,Python,.py,182,5186,1,True
scikit-learn,sklearn/utils/_metadata_requests.py,Python,.py,1910,73169,6,True
scikit-learn,sklearn/utils/_missing.py,Python,.py,66,1567,1,True
scikit-learn,sklearn/utils/_mocking.py,Python,.py,419,14111,1,True
scikit-learn,sklearn/utils/_openmp_helpers.pxd,Cython,.pxd,33,1102,0,False
scikit-learn,sklearn/utils/_openmp_helpers.pyx,Cython,.pyx,77,3220,0,False
scikit-learn,sklearn/utils/_optional_dependencies.py,Python,.py,62,1797,1,True
scikit-learn,sklearn/utils/_param_validation.py,Python,.py,910,29514,0,False
scikit-learn,sklearn/utils/_plotting.py,Python,.py,467,17987,0,False
scikit-learn,sklearn/utils/_pprint.py,Python,.py,464,18966,1,True
scikit-learn,sklearn/utils/_random.pxd,Cython,.pxd,34,1297,0,False
scikit-learn,sklearn/utils/_random.pyx,Cython,.pyx,352,12944,0,False
scikit-learn,sklearn/utils/_response.py,Python,.py,309,11899,1,True
scikit-learn,sklearn/utils/_set_output.py,Python,.py,466,15602,5,True
scikit-learn,sklearn/utils/_show_versions.py,Python,.py,116,2702,1,True
scikit-learn,sklearn/utils/_sorting.pxd,Cython,.pxd,10,224,2,True
scikit-learn,sklearn/utils/_sorting.pyx,Cython,.pyx,265,8217,2,True
scikit-learn,sklearn/utils/_sparse.py,Python,.py,39,1272,0,False
scikit-learn,sklearn/utils/_tags.py,Python,.py,302,10331,0,False
scikit-learn,sklearn/utils/_testing.py,Python,.py,1560,56857,12,True
scikit-learn,sklearn/utils/_typedefs.pxd,Cython,.pxd,41,2131,0,False
scikit-learn,sklearn/utils/_typedefs.pyx,Cython,.pyx,23,451,0,False
scikit-learn,sklearn/utils/_unique.py,Python,.py,108,3080,0,False
scikit-learn,sklearn/utils/_user_interface.py,Python,.py,57,1542,0,False
scikit-learn,sklearn/utils/_vector_sentinel.pxd,Cython,.pxd,12,314,0,False
scikit-learn,sklearn/utils/_vector_sentinel.pyx,Cython,.pyx,118,4576,0,False
scikit-learn,sklearn/utils/__init__.py,Python,.py,83,2478,0,False
scikit-learn,sklearn/_build_utils/tempita.py,Python,.py,62,1746,0,False
scikit-learn,sklearn/_build_utils/version.py,Python,.py,16,464,0,False
scikit-learn,sklearn/_build_utils/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/_loss/link.py,Python,.py,268,7755,0,False
scikit-learn,sklearn/_loss/loss.py,Python,.py,1868,65927,1,True
scikit-learn,sklearn/_loss/_loss.pxd,Cython,.pxd,101,4678,0,False
scikit-learn,sklearn/_loss/__init__.py,Python,.py,37,867,0,False
scikit-learn,sklearn/__check_build/_check_build.pyx,Cython,.pyx,2,32,0,False
scikit-learn,sklearn/__check_build/__init__.py,Python,.py,54,1934,0,False
scikit-learn,sklearn/_loss/tests/test_link.py,Python,.py,139,5171,1,True
scikit-learn,sklearn/_loss/tests/test_loss.py,Python,.py,1547,57633,6,True
scikit-learn,sklearn/_loss/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/utils/src/MurmurHash3.cpp,C++,.cpp,345,8313,0,False
scikit-learn,sklearn/utils/src/MurmurHash3.h,C/C++,.h,45,1200,0,False
scikit-learn,sklearn/utils/tests/test_arpack.py,Python,.py,16,505,0,False
scikit-learn,sklearn/utils/tests/test_arrayfuncs.py,Python,.py,40,1401,1,True
scikit-learn,sklearn/utils/tests/test_array_api.py,Python,.py,995,36658,11,True
scikit-learn,sklearn/utils/tests/test_bitset.py,Python,.py,63,2071,0,False
scikit-learn,sklearn/utils/tests/test_bunch.py,Python,.py,32,845,0,False
scikit-learn,sklearn/utils/tests/test_chunking.py,Python,.py,73,2444,0,False
scikit-learn,sklearn/utils/tests/test_class_weight.py,Python,.py,334,13291,0,False
scikit-learn,sklearn/utils/tests/test_cython_blas.py,Python,.py,250,6959,0,False
scikit-learn,sklearn/utils/tests/test_dataframe.py,Python,.py,59,1799,2,True
scikit-learn,sklearn/utils/tests/test_deprecation.py,Python,.py,98,2360,1,True
scikit-learn,sklearn/utils/tests/test_encode.py,Python,.py,237,8494,2,True
scikit-learn,sklearn/utils/tests/test_estimator_checks.py,Python,.py,1791,65047,1,True
scikit-learn,sklearn/utils/tests/test_extmath.py,Python,.py,1169,42288,4,True
scikit-learn,sklearn/utils/tests/test_fast_dict.py,Python,.py,47,1402,0,False
scikit-learn,sklearn/utils/tests/test_fixes.py,Python,.py,202,6703,0,False
scikit-learn,sklearn/utils/tests/test_graph.py,Python,.py,80,3127,0,False
scikit-learn,sklearn/utils/tests/test_indexing.py,Python,.py,711,26285,7,True
scikit-learn,sklearn/utils/tests/test_mask.py,Python,.py,19,556,0,False
scikit-learn,sklearn/utils/tests/test_metaestimators.py,Python,.py,63,2170,0,False
scikit-learn,sklearn/utils/tests/test_missing.py,Python,.py,27,736,0,False
scikit-learn,sklearn/utils/tests/test_mocking.py,Python,.py,205,6100,1,True
scikit-learn,sklearn/utils/tests/test_multiclass.py,Python,.py,686,24463,4,True
scikit-learn,sklearn/utils/tests/test_murmurhash.py,Python,.py,73,2589,0,False
scikit-learn,sklearn/utils/tests/test_optimize.py,Python,.py,239,8590,2,True
scikit-learn,sklearn/utils/tests/test_parallel.py,Python,.py,197,7786,0,False
scikit-learn,sklearn/utils/tests/test_param_validation.py,Python,.py,787,25261,0,False
scikit-learn,sklearn/utils/tests/test_plotting.py,Python,.py,542,20865,1,True
scikit-learn,sklearn/utils/tests/test_pprint.py,Python,.py,699,28468,1,True
scikit-learn,sklearn/utils/tests/test_random.py,Python,.py,192,7341,0,False
scikit-learn,sklearn/utils/tests/test_response.py,Python,.py,448,17110,0,False
scikit-learn,sklearn/utils/tests/test_seq_dataset.py,Python,.py,185,6236,0,False
scikit-learn,sklearn/utils/tests/test_set_output.py,Python,.py,471,16578,1,True
scikit-learn,sklearn/utils/tests/test_shortest_path.py,Python,.py,65,1911,0,False
scikit-learn,sklearn/utils/tests/test_show_versions.py,Python,.py,41,1077,1,True
scikit-learn,sklearn/utils/tests/test_sorting.py,Python,.py,61,2287,3,True
scikit-learn,sklearn/utils/tests/test_sparse.py,Python,.py,78,3008,0,False
scikit-learn,sklearn/utils/tests/test_sparsefuncs.py,Python,.py,1080,38723,1,True
scikit-learn,sklearn/utils/tests/test_stats.py,Python,.py,521,20082,4,True
scikit-learn,sklearn/utils/tests/test_tags.py,Python,.py,158,4959,1,True
scikit-learn,sklearn/utils/tests/test_testing.py,Python,.py,1146,34536,1,True
scikit-learn,sklearn/utils/tests/test_typedefs.py,Python,.py,25,760,0,False
scikit-learn,sklearn/utils/tests/test_unique.py,Python,.py,54,1874,0,False
scikit-learn,sklearn/utils/tests/test_user_interface.py,Python,.py,65,1837,0,False
scikit-learn,sklearn/utils/tests/test_validation.py,Python,.py,2569,90625,12,True
scikit-learn,sklearn/utils/tests/test_weight_vector.py,Python,.py,25,690,0,False
scikit-learn,sklearn/utils/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/utils/_repr_html/base.py,Python,.py,164,6576,0,False
scikit-learn,sklearn/utils/_repr_html/common.py,Python,.py,82,2736,0,False
scikit-learn,sklearn/utils/_repr_html/estimator.js,JavaScript,.js,169,6286,0,False
scikit-learn,sklearn/utils/_repr_html/estimator.py,Python,.py,574,21671,1,True
scikit-learn,sklearn/utils/_repr_html/features.py,Python,.py,76,2489,2,True
scikit-learn,sklearn/utils/_repr_html/fitted_attributes.py,Python,.py,166,5343,0,False
