repository,file_path,language,extension,loc,size_bytes
scikit-learn,sklearn/neighbors/_classification.py,Python,.py,923,36077
scikit-learn,sklearn/neighbors/_graph.py,Python,.py,709,25393
scikit-learn,sklearn/neighbors/_kde.py,Python,.py,363,12722
scikit-learn,sklearn/neighbors/_lof.py,Python,.py,523,20754
scikit-learn,sklearn/neighbors/_nca.py,Python,.py,560,21659
scikit-learn,sklearn/neighbors/_nearest_centroid.py,Python,.py,356,13451
scikit-learn,sklearn/neighbors/_partition_nodes.pxd,Cython,.pxd,10,304
scikit-learn,sklearn/neighbors/_partition_nodes.pyx,Cython,.pyx,122,4242
scikit-learn,sklearn/neighbors/_quad_tree.pxd,Cython,.pxd,90,4301
scikit-learn,sklearn/neighbors/_quad_tree.pyx,Cython,.pyx,611,24313
scikit-learn,sklearn/neighbors/_regression.py,Python,.py,521,19170
scikit-learn,sklearn/neighbors/_unsupervised.py,Python,.py,179,6462
scikit-learn,sklearn/neighbors/__init__.py,Python,.py,49,1517
scikit-learn,sklearn/neural_network/_base.py,Python,.py,287,8270
scikit-learn,sklearn/neural_network/_multilayer_perceptron.py,Python,.py,1801,67989
scikit-learn,sklearn/neural_network/_rbm.py,Python,.py,445,15443
scikit-learn,sklearn/neural_network/_stochastic_optimizers.py,Python,.py,287,9125
scikit-learn,sklearn/neural_network/__init__.py,Python,.py,9,329
scikit-learn,sklearn/preprocessing/_csr_polynomial_expansion.pyx,Cython,.pyx,258,9418
scikit-learn,sklearn/preprocessing/_data.py,Python,.py,3760,134292
scikit-learn,sklearn/preprocessing/_discretization.py,Python,.py,536,20945
scikit-learn,sklearn/preprocessing/_encoders.py,Python,.py,1679,69007
scikit-learn,sklearn/preprocessing/_function_transformer.py,Python,.py,444,17408
scikit-learn,sklearn/preprocessing/_label.py,Python,.py,1071,36419
scikit-learn,sklearn/preprocessing/_polynomial.py,Python,.py,1257,52256
scikit-learn,sklearn/preprocessing/_target_encoder.py,Python,.py,688,27778
scikit-learn,sklearn/preprocessing/_target_encoder_fast.pyx,Cython,.pyx,201,7029
scikit-learn,sklearn/preprocessing/__init__.py,Python,.py,68,1739
scikit-learn,sklearn/semi_supervised/_label_propagation.py,Python,.py,637,22445
scikit-learn,sklearn/semi_supervised/_self_training.py,Python,.py,581,20804
scikit-learn,sklearn/semi_supervised/__init__.py,Python,.py,13,494
scikit-learn,sklearn/svm/_base.py,Python,.py,1307,46097
scikit-learn,sklearn/svm/_bounds.py,Python,.py,98,3581
scikit-learn,sklearn/svm/_classes.py,Python,.py,1829,69970
scikit-learn,sklearn/svm/_liblinear.pxi,Cython,.pxi,43,1768
scikit-learn,sklearn/svm/_liblinear.pyx,Cython,.pyx,148,4306
scikit-learn,sklearn/svm/_libsvm.pxi,Cython,.pxi,75,3261
scikit-learn,sklearn/svm/_libsvm.pyx,Cython,.pyx,917,27598
scikit-learn,sklearn/svm/_libsvm_sparse.pyx,Cython,.pyx,551,19525
scikit-learn,sklearn/svm/_newrand.pyx,Cython,.pyx,13,311
scikit-learn,sklearn/svm/__init__.py,Python,.py,29,538
scikit-learn,sklearn/tests/metadata_routing_common.py,Python,.py,628,22648
scikit-learn,sklearn/tests/test_base.py,Python,.py,1140,36706
scikit-learn,sklearn/tests/test_build.py,Python,.py,103,4442
scikit-learn,sklearn/tests/test_calibration.py,Python,.py,1404,54060
scikit-learn,sklearn/tests/test_check_build.py,Python,.py,15,315
scikit-learn,sklearn/tests/test_common.py,Python,.py,419,14139
scikit-learn,sklearn/tests/test_config.py,Python,.py,171,6082
scikit-learn,sklearn/tests/test_discriminant_analysis.py,Python,.py,887,31339
scikit-learn,sklearn/tests/test_docstrings.py,Python,.py,219,7695
scikit-learn,sklearn/tests/test_docstring_parameters.py,Python,.py,347,12975
scikit-learn,sklearn/tests/test_docstring_parameters_consistency.py,Python,.py,113,4284
scikit-learn,sklearn/tests/test_dummy.py,Python,.py,715,22800
scikit-learn,sklearn/tests/test_init.py,Python,.py,19,519
scikit-learn,sklearn/tests/test_isotonic.py,Python,.py,699,22521
scikit-learn,sklearn/tests/test_kernel_approximation.py,Python,.py,546,18973
scikit-learn,sklearn/tests/test_kernel_ridge.py,Python,.py,80,2968
scikit-learn,sklearn/tests/test_metadata_routing.py,Python,.py,1337,48036
scikit-learn,sklearn/tests/test_metaestimators.py,Python,.py,340,11925
scikit-learn,sklearn/tests/test_metaestimators_metadata_routing.py,Python,.py,1084,39586
scikit-learn,sklearn/tests/test_min_dependencies_consistency.py,Python,.py,238,8107
scikit-learn,sklearn/tests/test_multiclass.py,Python,.py,984,34972
scikit-learn,sklearn/tests/test_multioutput.py,Python,.py,867,31014
scikit-learn,sklearn/tests/test_naive_bayes.py,Python,.py,1051,39262
scikit-learn,sklearn/tests/test_pipeline.py,Python,.py,2741,95404
scikit-learn,sklearn/tests/test_public_functions.py,Python,.py,405,17241
scikit-learn,sklearn/tests/test_random_projection.py,Python,.py,584,20167
scikit-learn,sklearn/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/tree/_classes.py,Python,.py,2276,93111
scikit-learn,sklearn/tree/_criterion.pxd,Cython,.pxd,102,4047
scikit-learn,sklearn/tree/_criterion.pyx,Cython,.pyx,1656,62222
scikit-learn,sklearn/tree/_export.py,Python,.py,1234,44369
scikit-learn,sklearn/tree/_partitioner.pxd,Cython,.pxd,252,7851
scikit-learn,sklearn/tree/_partitioner.pyx,Cython,.pyx,937,38537
scikit-learn,sklearn/tree/_reingold_tilford.py,Python,.py,188,5345
scikit-learn,sklearn/tree/_splitter.pxd,Cython,.pxd,128,5396
scikit-learn,sklearn/tree/_splitter.pyx,Cython,.pyx,920,35471
scikit-learn,sklearn/tree/_tree.pxd,Cython,.pxd,131,5321
scikit-learn,sklearn/tree/_tree.pyx,Cython,.pyx,2103,80979
scikit-learn,sklearn/tree/_utils.pxd,Cython,.pxd,158,6094
scikit-learn,sklearn/tree/_utils.pyx,Cython,.pyx,248,9202
scikit-learn,sklearn/tree/__init__.py,Python,.py,24,620
scikit-learn,sklearn/utils/arrayfuncs.pyx,Cython,.pyx,118,3039
scikit-learn,sklearn/utils/class_weight.py,Python,.py,250,9603
scikit-learn,sklearn/utils/deprecation.py,Python,.py,123,3612
scikit-learn,sklearn/utils/discovery.py,Python,.py,255,8998
scikit-learn,sklearn/utils/estimator_checks.py,Python,.py,5744,215747
scikit-learn,sklearn/utils/extmath.py,Python,.py,1481,53255
scikit-learn,sklearn/utils/fixes.py,Python,.py,543,20039
scikit-learn,sklearn/utils/graph.py,Python,.py,162,5876
scikit-learn,sklearn/utils/metadata_routing.py,Python,.py,23,634
scikit-learn,sklearn/utils/metaestimators.py,Python,.py,177,6759
scikit-learn,sklearn/utils/multiclass.py,Python,.py,600,21957
scikit-learn,sklearn/utils/murmurhash.pxd,Cython,.pxd,21,903
scikit-learn,sklearn/utils/murmurhash.pyx,Cython,.pyx,135,4673
scikit-learn,sklearn/utils/optimize.py,Python,.py,508,16174
scikit-learn,sklearn/utils/parallel.py,Python,.py,214,8316
scikit-learn,sklearn/utils/random.py,Python,.py,103,3901
scikit-learn,sklearn/utils/sparsefuncs.py,Python,.py,808,25699
scikit-learn,sklearn/utils/sparsefuncs_fast.pyx,Cython,.pyx,685,23785
scikit-learn,sklearn/utils/stats.py,Python,.py,245,11125
scikit-learn,sklearn/utils/validation.py,Python,.py,3069,115317
scikit-learn,sklearn/utils/_arpack.py,Python,.py,33,1256
scikit-learn,sklearn/utils/_array_api.py,Python,.py,1337,49570
scikit-learn,sklearn/utils/_available_if.py,Python,.py,96,3041
scikit-learn,sklearn/utils/_bitset.pxd,Cython,.pxd,57,2172
scikit-learn,sklearn/utils/_bitset.pyx,Cython,.pyx,29,1064
scikit-learn,sklearn/utils/_bunch.py,Python,.py,70,2245
scikit-learn,sklearn/utils/_chunking.py,Python,.py,178,5635
scikit-learn,sklearn/utils/_cython_blas.pxd,Cython,.pxd,41,1606
scikit-learn,sklearn/utils/_cython_blas.pyx,Cython,.pyx,251,9230
scikit-learn,sklearn/utils/_dataframe.py,Python,.py,103,2534
scikit-learn,sklearn/utils/_encode.py,Python,.py,332,10927
scikit-learn,sklearn/utils/_fast_dict.pxd,Cython,.pxd,19,548
scikit-learn,sklearn/utils/_fast_dict.pyx,Cython,.pyx,137,4802
scikit-learn,sklearn/utils/_heap.pxd,Cython,.pxd,87,2411
scikit-learn,sklearn/utils/_indexing.py,Python,.py,683,24719
scikit-learn,sklearn/utils/_isfinite.pyx,Cython,.pyx,51,1465
scikit-learn,sklearn/utils/_mask.py,Python,.py,182,5186
scikit-learn,sklearn/utils/_metadata_requests.py,Python,.py,1910,73169
scikit-learn,sklearn/utils/_missing.py,Python,.py,66,1567
scikit-learn,sklearn/utils/_mocking.py,Python,.py,419,14111
scikit-learn,sklearn/utils/_openmp_helpers.pxd,Cython,.pxd,33,1102
scikit-learn,sklearn/utils/_openmp_helpers.pyx,Cython,.pyx,77,3220
scikit-learn,sklearn/utils/_optional_dependencies.py,Python,.py,62,1797
scikit-learn,sklearn/utils/_param_validation.py,Python,.py,910,29514
scikit-learn,sklearn/utils/_plotting.py,Python,.py,467,17987
scikit-learn,sklearn/utils/_pprint.py,Python,.py,464,18966
scikit-learn,sklearn/utils/_random.pxd,Cython,.pxd,34,1297
scikit-learn,sklearn/utils/_random.pyx,Cython,.pyx,352,12944
scikit-learn,sklearn/utils/_response.py,Python,.py,309,11899
scikit-learn,sklearn/utils/_set_output.py,Python,.py,466,15602
scikit-learn,sklearn/utils/_show_versions.py,Python,.py,116,2702
scikit-learn,sklearn/utils/_sorting.pxd,Cython,.pxd,10,224
scikit-learn,sklearn/utils/_sorting.pyx,Cython,.pyx,265,8217
scikit-learn,sklearn/utils/_sparse.py,Python,.py,39,1272
scikit-learn,sklearn/utils/_tags.py,Python,.py,302,10331
scikit-learn,sklearn/utils/_testing.py,Python,.py,1560,56857
scikit-learn,sklearn/utils/_typedefs.pxd,Cython,.pxd,41,2131
scikit-learn,sklearn/utils/_typedefs.pyx,Cython,.pyx,23,451
scikit-learn,sklearn/utils/_unique.py,Python,.py,108,3080
scikit-learn,sklearn/utils/_user_interface.py,Python,.py,57,1542
scikit-learn,sklearn/utils/_vector_sentinel.pxd,Cython,.pxd,12,314
scikit-learn,sklearn/utils/_vector_sentinel.pyx,Cython,.pyx,118,4576
scikit-learn,sklearn/utils/__init__.py,Python,.py,83,2478
scikit-learn,sklearn/_build_utils/tempita.py,Python,.py,62,1746
scikit-learn,sklearn/_build_utils/version.py,Python,.py,16,464
scikit-learn,sklearn/_build_utils/__init__.py,Python,.py,0,0
scikit-learn,sklearn/_loss/link.py,Python,.py,268,7755
scikit-learn,sklearn/_loss/loss.py,Python,.py,1868,65927
scikit-learn,sklearn/_loss/_loss.pxd,Cython,.pxd,101,4678
scikit-learn,sklearn/_loss/__init__.py,Python,.py,37,867
scikit-learn,sklearn/__check_build/_check_build.pyx,Cython,.pyx,2,32
scikit-learn,sklearn/__check_build/__init__.py,Python,.py,54,1934
scikit-learn,sklearn/_loss/tests/test_link.py,Python,.py,139,5171
scikit-learn,sklearn/_loss/tests/test_loss.py,Python,.py,1547,57633
scikit-learn,sklearn/_loss/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/utils/src/MurmurHash3.cpp,C++,.cpp,345,8313
scikit-learn,sklearn/utils/src/MurmurHash3.h,C/C++,.h,45,1200
scikit-learn,sklearn/utils/tests/test_arpack.py,Python,.py,16,505
scikit-learn,sklearn/utils/tests/test_arrayfuncs.py,Python,.py,40,1401
scikit-learn,sklearn/utils/tests/test_array_api.py,Python,.py,995,36658
scikit-learn,sklearn/utils/tests/test_bitset.py,Python,.py,63,2071
scikit-learn,sklearn/utils/tests/test_bunch.py,Python,.py,32,845
scikit-learn,sklearn/utils/tests/test_chunking.py,Python,.py,73,2444
scikit-learn,sklearn/utils/tests/test_class_weight.py,Python,.py,334,13291
scikit-learn,sklearn/utils/tests/test_cython_blas.py,Python,.py,250,6959
scikit-learn,sklearn/utils/tests/test_dataframe.py,Python,.py,59,1799
scikit-learn,sklearn/utils/tests/test_deprecation.py,Python,.py,98,2360
scikit-learn,sklearn/utils/tests/test_encode.py,Python,.py,237,8494
scikit-learn,sklearn/utils/tests/test_estimator_checks.py,Python,.py,1791,65047
scikit-learn,sklearn/utils/tests/test_extmath.py,Python,.py,1169,42288
scikit-learn,sklearn/utils/tests/test_fast_dict.py,Python,.py,47,1402
scikit-learn,sklearn/utils/tests/test_fixes.py,Python,.py,202,6703
scikit-learn,sklearn/utils/tests/test_graph.py,Python,.py,80,3127
scikit-learn,sklearn/utils/tests/test_indexing.py,Python,.py,711,26285
scikit-learn,sklearn/utils/tests/test_mask.py,Python,.py,19,556
scikit-learn,sklearn/utils/tests/test_metaestimators.py,Python,.py,63,2170
scikit-learn,sklearn/utils/tests/test_missing.py,Python,.py,27,736
scikit-learn,sklearn/utils/tests/test_mocking.py,Python,.py,205,6100
scikit-learn,sklearn/utils/tests/test_multiclass.py,Python,.py,686,24463
scikit-learn,sklearn/utils/tests/test_murmurhash.py,Python,.py,73,2589
scikit-learn,sklearn/utils/tests/test_optimize.py,Python,.py,239,8590
scikit-learn,sklearn/utils/tests/test_parallel.py,Python,.py,197,7786
scikit-learn,sklearn/utils/tests/test_param_validation.py,Python,.py,787,25261
scikit-learn,sklearn/utils/tests/test_plotting.py,Python,.py,542,20865
scikit-learn,sklearn/utils/tests/test_pprint.py,Python,.py,699,28468
scikit-learn,sklearn/utils/tests/test_random.py,Python,.py,192,7341
scikit-learn,sklearn/utils/tests/test_response.py,Python,.py,448,17110
scikit-learn,sklearn/utils/tests/test_seq_dataset.py,Python,.py,185,6236
scikit-learn,sklearn/utils/tests/test_set_output.py,Python,.py,471,16578
scikit-learn,sklearn/utils/tests/test_shortest_path.py,Python,.py,65,1911
scikit-learn,sklearn/utils/tests/test_show_versions.py,Python,.py,41,1077
scikit-learn,sklearn/utils/tests/test_sorting.py,Python,.py,61,2287
scikit-learn,sklearn/utils/tests/test_sparse.py,Python,.py,78,3008
scikit-learn,sklearn/utils/tests/test_sparsefuncs.py,Python,.py,1080,38723
scikit-learn,sklearn/utils/tests/test_stats.py,Python,.py,521,20082
scikit-learn,sklearn/utils/tests/test_tags.py,Python,.py,158,4959
scikit-learn,sklearn/utils/tests/test_testing.py,Python,.py,1146,34536
scikit-learn,sklearn/utils/tests/test_typedefs.py,Python,.py,25,760
scikit-learn,sklearn/utils/tests/test_unique.py,Python,.py,54,1874
scikit-learn,sklearn/utils/tests/test_user_interface.py,Python,.py,65,1837
scikit-learn,sklearn/utils/tests/test_validation.py,Python,.py,2569,90625
scikit-learn,sklearn/utils/tests/test_weight_vector.py,Python,.py,25,690
scikit-learn,sklearn/utils/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/utils/_repr_html/base.py,Python,.py,164,6576
scikit-learn,sklearn/utils/_repr_html/common.py,Python,.py,82,2736
scikit-learn,sklearn/utils/_repr_html/estimator.js,JavaScript,.js,169,6286
scikit-learn,sklearn/utils/_repr_html/estimator.py,Python,.py,574,21671
scikit-learn,sklearn/utils/_repr_html/features.py,Python,.py,76,2489
scikit-learn,sklearn/utils/_repr_html/fitted_attributes.py,Python,.py,166,5343
scikit-learn,sklearn/utils/_repr_html/params.py,Python,.py,129,4650
scikit-learn,sklearn/utils/_repr_html/__init__.py,Python,.py,2,81
scikit-learn,sklearn/utils/_test_common/instance_generator.py,Python,.py,1401,56607
scikit-learn,sklearn/utils/_test_common/__init__.py,Python,.py,2,81
scikit-learn,sklearn/utils/_repr_html/tests/test_attributes.py,Python,.py,185,5988
scikit-learn,sklearn/utils/_repr_html/tests/test_estimator.py,Python,.py,630,22652
scikit-learn,sklearn/utils/_repr_html/tests/test_features.py,Python,.py,267,8613
scikit-learn,sklearn/utils/_repr_html/tests/test_js.py,Python,.py,185,6103
scikit-learn,sklearn/utils/_repr_html/tests/test_params.py,Python,.py,248,8153
scikit-learn,sklearn/utils/_repr_html/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/tree/tests/test_export.py,Python,.py,773,26253
scikit-learn,sklearn/tree/tests/test_fenwick.py,Python,.py,51,1801
scikit-learn,sklearn/tree/tests/test_monotonic_tree.py,Python,.py,536,19910
scikit-learn,sklearn/tree/tests/test_reingold_tilford.py,Python,.py,49,1511
scikit-learn,sklearn/tree/tests/test_split.py,Python,.py,413,14907
scikit-learn,sklearn/tree/tests/test_swap.py,Python,.py,43,1526
scikit-learn,sklearn/tree/tests/test_tree.py,Python,.py,3662,132964
scikit-learn,sklearn/tree/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/svm/tests/test_bounds.py,Python,.py,137,5240
scikit-learn,sklearn/svm/tests/test_sparse.py,Python,.py,504,16742
scikit-learn,sklearn/svm/tests/test_svm.py,Python,.py,1535,54471
scikit-learn,sklearn/svm/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/svm/src/liblinear/liblinear_helper.c,C,.c,236,6616
scikit-learn,sklearn/svm/src/liblinear/linear.cpp,C++,.cpp,3080,66095
scikit-learn,sklearn/svm/src/liblinear/linear.h,C/C++,.h,86,2544
scikit-learn,sklearn/svm/src/liblinear/tron.cpp,C++,.cpp,223,5175
scikit-learn,sklearn/svm/src/liblinear/tron.h,C/C++,.h,37,805
scikit-learn,sklearn/svm/src/liblinear/_cython_blas_helpers.h,C/C++,.h,16,474
scikit-learn,sklearn/svm/src/libsvm/libsvm_helper.c,C,.c,425,12143
scikit-learn,sklearn/svm/src/libsvm/libsvm_sparse_helper.c,C,.c,472,13719
scikit-learn,sklearn/svm/src/libsvm/libsvm_template.cpp,C++,.cpp,8,181
scikit-learn,sklearn/svm/src/libsvm/svm.cpp,C++,.cpp,3191,72500
scikit-learn,sklearn/svm/src/libsvm/svm.h,C/C++,.h,176,6438
scikit-learn,sklearn/svm/src/libsvm/_svm_cython_blas_helpers.h,C/C++,.h,9,226
scikit-learn,sklearn/svm/src/newrand/newrand.h,C/C++,.h,59,1899
scikit-learn,sklearn/semi_supervised/tests/test_label_propagation.py,Python,.py,268,10157
scikit-learn,sklearn/semi_supervised/tests/test_self_training.py,Python,.py,384,14178
scikit-learn,sklearn/semi_supervised/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/preprocessing/tests/test_common.py,Python,.py,188,7008
scikit-learn,sklearn/preprocessing/tests/test_data.py,Python,.py,2934,110342
scikit-learn,sklearn/preprocessing/tests/test_discretization.py,Python,.py,663,21796
scikit-learn,sklearn/preprocessing/tests/test_encoders.py,Python,.py,2435,84358
scikit-learn,sklearn/preprocessing/tests/test_function_transformer.py,Python,.py,579,19852
scikit-learn,sklearn/preprocessing/tests/test_label.py,Python,.py,932,33670
scikit-learn,sklearn/preprocessing/tests/test_polynomial.py,Python,.py,1395,48947
scikit-learn,sklearn/preprocessing/tests/test_target_encoder.py,Python,.py,774,31080
scikit-learn,sklearn/preprocessing/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/neural_network/tests/test_base.py,Python,.py,52,1618
scikit-learn,sklearn/neural_network/tests/test_mlp.py,Python,.py,1119,38079
scikit-learn,sklearn/neural_network/tests/test_rbm.py,Python,.py,245,8224
scikit-learn,sklearn/neural_network/tests/test_stochastic_optimizers.py,Python,.py,112,4249
scikit-learn,sklearn/neural_network/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/neighbors/tests/test_ball_tree.py,Python,.py,200,7297
scikit-learn,sklearn/neighbors/tests/test_graph.py,Python,.py,101,3648
scikit-learn,sklearn/neighbors/tests/test_kde.py,Python,.py,252,9997
scikit-learn,sklearn/neighbors/tests/test_kd_tree.py,Python,.py,150,5593
scikit-learn,sklearn/neighbors/tests/test_lof.py,Python,.py,394,14140
scikit-learn,sklearn/neighbors/tests/test_nca.py,Python,.py,588,21380
scikit-learn,sklearn/neighbors/tests/test_nearest_centroid.py,Python,.py,237,7809
scikit-learn,sklearn/neighbors/tests/test_neighbors.py,Python,.py,2547,90904
scikit-learn,sklearn/neighbors/tests/test_neighbors_pipeline.py,Python,.py,256,8403
scikit-learn,sklearn/neighbors/tests/test_neighbors_tree.py,Python,.py,296,9593
